,train,val,test
1055,BLGM240 ,,
1056,BLGM228 ,,
1057,BLGM159 ,,
1058,BLGM278 ,,
1059,BLGM169 ,,
1060,BLGM121 ,,
1061,BLGM155 ,,
1062,BLGM139 ,,
1063,BLGM288 ,,
1064,blgm6146b,,
1065,blgm6072,,
1066,blgm6091,,
1067,blgm6128,,
1068,blgm6001A,,
1069,blgm6252,,
1070,blgm6194,,
1071,blgm6365,,
1072,blgm6154x,,
1073,blgm6048,,
1074,blgm6158x,,
1075,blgm6063,,
1076,blgm6209,,
1077,blgm6393,,
1078,blgm6049a,,
1079,blgm6170,,
1080,blgm6155x,,
1081,blgm6021,,
1082,blgm6147x,,
1083,blgm6056,,
1084,blgm6226,,
1085,blgm6020,,
1086,blgm6195,,
1087,blgm6076,,
1088,blgm6318,,
1089,blgm6259,,
1090,blgm6171,,
1091,blgm6037,,
1092,blgm6156x,,
1093,blgm6009-1,,
1094,blgm6387,,
1095,blgm6052-1,,
1096,blgm6002,,
1097,blgm6026,,
1098,blgm6198,,
1099,blgm6356,,
1100,blgm6060,,
1101,blgm6086,,
1102,blgm6010-2,,
1103,blgm6139,,
1104,blgm6394,,
1105,blgm6202,,
1106,blgm6053,,
1107,blgm6003E,,
1108,blgm6074,,
1109,blgm6197,,
1110,blgm6140,,
1111,blgm6004,,
1112,blgm6077,,
1113,blgm6092,,
1114,blgm6182,,
1115,blgm6150,,
1116,BLGM6265,,
1117,blgm6357,,
1118,BLGM6284,,
1119,blgm6129,,
1120,blgm6012-1,,
1121,blgm6224,,
1122,blgm6118,,
1123,blgm6134,,
1124,blgm6211,,
1125,blgm6061,,
1126,blgm6083,,
1127,blgm6248,,
1128,blgm6151x,,
1129,blgm6120,,
1130,blgm6296,,
1131,blgm6342,,
1132,blgm6007,,
1133,blgm6136,,
1134,blgm6062,,
1135,blgm6094,,
1136,blgm6015,,
1137,blgm6392,,
1138,blgm6196,,
1139,blgm6065,,
1140,blgm6084,,
1141,blgm6069,,
1142,blgm6079,,
1143,blgm6184,,
1144,blgm6085,,
1145,BLGM6098,,
1146,blgm6366,,
1147,blgm6185,,
1148,blgm6096,,
1149,blgm6097,,
1150,blgm6402,,
1151,blgm6023,,
1152,blgm6390,,
1153,blgm6161,,
1154,BLGM6269,,
1155,blgm6099,,
1156,blgm6117,,
1157,blgm6391,,
1158,blgm6025,,
1159,blgm6287,,
1160,blgm6396,,
1161,blgm6018,,
1162,blgm6017,,
1163,blgm6064,,
1164,blgm6157x,,
1165,blgm6165,,
1166,blgm6317,,
1167,blgm6016,,
1168,blgm6071,,
1169,blgm6008a,,
1170,blgm6395,,
1171,blgm6066,,
1172,blgm6103,,
1173,blgm6019,,
1174,blgm6303,,
1175,blgm6304,,
1176,blgm6127,,
1177,blgm6218,,
1178,blgm6137,,
1179,blgm6299,,
1180,blgm6172,,
1181,blgm6173,,
1182,blgm6249,,
1183,blgm6228,,
1184,blgm6229,,
1185,blgm6230,,
1186,blgm6389,,
1187,blgm6145b,,
1188,blgm6132,,
1189,blgm6143,,
1190,blgm6386,,
1191,blgm6325h,,
1192,blgm6102,,
1193,blgm6047,,
1194,blgm6338,,
1195,blgm6038d,,
1196,blgm6169,,
1197,BLGM6334,,
1198,blgm6199,,
1199,blgm6201,,
1200,blgm6200,,
1201,blgm6398,,
1202,blgm6312,,
1203,blgm6105,,
1204,blgm6431,,
1205,blgm6427,,
1206,blgm6425,,
1207,blgm6417,,
1208,blgm6416,,
1209,BLGM6412,,
1210,blgm6456,,
1211,blgm6449,,
1212,blgm6444,,
1213,blgm6423,,
1214,blgm6407,,
1215,blgm6458,,
1216,blgm6187,,
1217,blgm6188,,
1218,BLGM6273,,
1219,blgm6320,,
1220,blgm6189,,
1221,blgm6454,,
1222,blgm6453,,
1223,blgm6445,,
1224,blgm6439-001,,
1225,blgm6436,,
1226,blgm6452,,
1227,blgm6434,,
1228,blgm6421,,
1229,blgm6319,,
1230,blgm6193,,
1231,blgm6220,,
1232,blgm6388,,
1233,blgm6446,,
1234,blgm6297,,
1235,blgm6190,,
1236,BLGM6277,,
1237,blgm6313,,
1238,blgm6294,,
1239,blgm6332,,
1240,blgm6203,,
1241,blgm6149x,,
1242,blgm6380,,
1243,blgm6383,,
1244,blgm6382,,
1245,blgm6295,,
1246,blgm6148,,
1247,blgm6164,,
1248,blgm6283,,
1249,blgm6227,,
1250,blgm6282,,
1251,blgm6135,,
1252,blgm6130,,
1253,blgm6162,,
1254,blgm6163,,
1255,blgm6385,,
1256,blgm6331,,
1257,blgm6330,,
1258,blgm6347,,
1259,BLGM6262,,
1260,blgm6328b,,
1261,blgm6399,,
1262,blgm6260,,
1263,BLGM6276,,
1264,blgm6405,,
1265,blgm6404,,
1266,blgm6219,,
1267,blgm6280,,
1268,blgm6379,,
1269,blgm6353,,
1270,blgm6351,,
1271,blgm6345,,
1272,blgm6346,,
1273,blgm6355,,
1274,blgm6350,,
1275,blgm6322,,
1276,blgm6335,,
1277,blgm6301,,
1278,blgm6221,,
1279,blgm6168,,
1280,blgm6285,,
1281,blgm6400,,
1282,blgm6420,,
1283,BLGM6413,,
1284,BLGM6409,,
1285,blgm6403,,
1286,blgm6585,,
1287,blgm6352,,
1288,blgm6455,,
1289,blgm6447,,
1290,blgm6429,,
1291,blgm6381,,
1292,blgm6333,,
1293,blgm6278,,
1294,blgm6367,,
1295,blgm6369,,
1296,blgm6370,,
1297,blgm6372,,
1298,blgm6089,,
1299,blgm6253,,
1300,blgm6075,,
