,train,val,test
1055,BLGM318 ,,
1056,BLGM263 ,,
1057,BLGM172 ,,
1058,BLGM200 ,,
1059,BLGM189 ,,
1060,BLGM206 ,,
1061,BLGM266 ,,
1062,BLGM188 ,,
1063,BLGM227 ,,
1064,BLGM242 ,,
1065,BLGM165,,
1066,BLGM240 ,,
1067,BLGM228 ,,
1068,BLGM277 ,,
1069,BLGM278 ,,
1070,BLGM169 ,,
1071,BLGM121 ,,
1072,BLGM155 ,,
1073,blgm6146b,,
1074,blgm6072,,
1075,blgm6091,,
1076,blgm6128,,
1077,blgm6001A,,
1078,blgm6252,,
1079,blgm6194,,
1080,blgm6365,,
1081,blgm6154x,,
1082,blgm6048,,
1083,blgm6158x,,
1084,blgm6209,,
1085,blgm6049a,,
1086,blgm6170,,
1087,blgm6155x,,
1088,blgm6021,,
1089,blgm6068,,
1090,blgm6147x,,
1091,blgm6056,,
1092,blgm6121,,
1093,blgm6195,,
1094,blgm6076,,
1095,blgm6318,,
1096,blgm6259,,
1097,blgm6037,,
1098,blgm6009-1,,
1099,blgm6387,,
1100,blgm6052-1,,
1101,blgm6002,,
1102,blgm6026,,
1103,blgm6198,,
1104,blgm6356,,
1105,blgm6138,,
1106,blgm6060,,
1107,blgm6010-2,,
1108,blgm6139,,
1109,blgm6394,,
1110,blgm6202,,
1111,blgm6255,,
1112,blgm6053,,
1113,blgm6003E,,
1114,blgm6074,,
1115,blgm6057,,
1116,blgm6140,,
1117,blgm6004,,
1118,blgm6077,,
1119,blgm6092,,
1120,blgm6150,,
1121,blgm6011-2,,
1122,blgm6357,,
1123,BLGM6284,,
1124,blgm6247,,
1125,blgm6129,,
1126,blgm6224,,
1127,blgm6134,,
1128,blgm6061,,
1129,blgm6181,,
1130,blgm6083,,
1131,blgm6248,,
1132,blgm6133,,
1133,blgm6120,,
1134,blgm6013-1,,
1135,blgm6160,,
1136,blgm6296,,
1137,BLGM6141,,
1138,blgm6167,,
1139,blgm6342,,
1140,blgm6007,,
1141,blgm6136,,
1142,blgm6062,,
1143,blgm6094,,
1144,blgm6015,,
1145,blgm6392,,
1146,blgm6078,,
1147,blgm6196,,
1148,blgm6065,,
1149,blgm6084,,
1150,blgm6081,,
1151,blgm6069,,
1152,blgm6079,,
1153,blgm6036,,
1154,blgm6085,,
1155,blgm6087,,
1156,BLGM6098,,
1157,blgm6366,,
1158,blgm6100,,
1159,blgm6185,,
1160,blgm6097,,
1161,blgm6023,,
1162,blgm6390,,
1163,blgm6161,,
1164,blgm6099,,
1165,blgm6117,,
1166,blgm6391,,
1167,blgm6025,,
1168,blgm6287,,
1169,blgm6396,,
1170,blgm6441,,
1171,blgm6018,,
1172,blgm6017,,
1173,blgm6064,,
1174,blgm6157x,,
1175,blgm6165,,
1176,blgm6317,,
1177,blgm6016,,
1178,blgm6119,,
1179,blgm6159x,,
1180,blgm6008a,,
1181,blgm6395,,
1182,blgm6066,,
1183,blgm6103,,
1184,BLGM6059,,
1185,BLGM6261,,
1186,blgm6303,,
1187,blgm6304,,
1188,blgm6250,,
1189,blgm6127,,
1190,blgm6218,,
1191,blgm6172,,
1192,blgm6173,,
1193,blgm6249,,
1194,blgm6228,,
1195,blgm6229,,
1196,blgm6230,,
1197,blgm6183,,
1198,blgm6192,,
1199,blgm6145b,,
1200,blgm6132,,
1201,blgm6143,,
1202,blgm6386,,
1203,blgm6326,,
1204,blgm6102,,
1205,blgm6047,,
1206,blgm6338,,
1207,blgm6169,,
1208,BLGM6334,,
1209,blgm6199,,
1210,blgm6201,,
1211,blgm6431,,
1212,blgm6427,,
1213,blgm6425,,
1214,blgm6419,,
1215,blgm6417,,
1216,blgm6416,,
1217,blgm6444,,
1218,blgm6423,,
1219,blgm6407,,
1220,blgm6458,,
1221,blgm6186,,
1222,blgm6187,,
1223,blgm6188,,
1224,BLGM6273,,
1225,blgm6320,,
1226,blgm6189,,
1227,blgm6454,,
1228,blgm6453,,
1229,blgm6445,,
1230,blgm6436,,
1231,blgm6452,,
1232,blgm6421,,
1233,blgm6319,,
1234,blgm6193,,
1235,blgm6388,,
1236,blgm6446,,
1237,BLGM6277,,
1238,blgm6313,,
1239,blgm6294,,
1240,blgm6332,,
1241,blgm6203,,
1242,blgm6149x,,
1243,blgm6380,,
1244,blgm6383,,
1245,blgm6382,,
1246,blgm6295,,
1247,blgm6164,,
1248,blgm6283,,
1249,blgm6282,,
1250,blgm6135,,
1251,blgm6130,,
1252,blgm6162,,
1253,blgm6163,,
1254,blgm6385,,
1255,blgm6331,,
1256,blgm6330,,
1257,blgm6347,,
1258,BLGM6262,,
1259,blgm6328b,,
1260,blgm6399,,
1261,blgm6260,,
1262,BLGM6276,,
1263,blgm6405,,
1264,blgm6404,,
1265,blgm6329,,
1266,blgm6263,,
1267,blgm6219,,
1268,blgm6280,,
1269,blgm6379,,
1270,blgm6351,,
1271,blgm6345,,
1272,blgm6346,,
1273,blgm6350,,
1274,blgm6322,,
1275,blgm6335,,
1276,blgm6301,,
1277,blgm6221,,
1278,blgm6168,,
1279,blgm6285,,
1280,blgm6286,,
1281,blgm6293b,,
1282,blgm6344,,
1283,blgm6400,,
1284,blgm6420,,
1285,BLGM6413,,
1286,BLGM6409,,
1287,blgm6403,,
1288,blgm6585,,
1289,blgm6352,,
1290,blgm6429,,
1291,blgm6333,,
1292,blgm6278,,
1293,blgm6367,,
1294,blgm6368,,
1295,blgm6369,,
1296,blgm6370,,
1297,blgm6372,,
1298,blgm6089,,
1299,blgm6253,,
1300,blgm6075,,
