,train,val,test
1055,BLGM227 ,,
1056,BLGM242 ,,
1057,BLGM284 ,,
1058,BLGM165,,
1059,BLGM240 ,,
1060,BLGM228 ,,
1061,BLGM277 ,,
1062,BLGM159 ,,
1063,BLGM278 ,,
1064,BLGM169 ,,
1065,BLGM121 ,,
1066,BLGM155 ,,
1067,BLGM139 ,,
1068,BLGM288 ,,
1069,blgm6146b,,
1070,blgm6072,,
1071,blgm6091,,
1072,blgm6128,,
1073,blgm6001A,,
1074,blgm6252,,
1075,blgm6194,,
1076,blgm6365,,
1077,blgm6154x,,
1078,blgm6048,,
1079,blgm6158x,,
1080,blgm6063,,
1081,blgm6209,,
1082,blgm6393,,
1083,blgm6049a,,
1084,blgm6170,,
1085,blgm6155x,,
1086,blgm6068,,
1087,blgm6147x,,
1088,blgm6056,,
1089,blgm6226,,
1090,blgm6020,,
1091,blgm6121,,
1092,blgm6318,,
1093,blgm6259,,
1094,blgm6171,,
1095,blgm6037,,
1096,blgm6156x,,
1097,blgm6052-1,,
1098,blgm6002,,
1099,blgm6198,,
1100,blgm6356,,
1101,blgm6138,,
1102,blgm6086,,
1103,blgm6139,,
1104,blgm6394,,
1105,blgm6202,,
1106,blgm6191,,
1107,blgm6053,,
1108,blgm6003E,,
1109,blgm6074,,
1110,blgm6197,,
1111,blgm6057,,
1112,blgm6140,,
1113,blgm6004,,
1114,blgm6077,,
1115,blgm6092,,
1116,blgm6150,,
1117,blgm6011-2,,
1118,BLGM6265,,
1119,blgm6357,,
1120,BLGM6284,,
1121,blgm6247,,
1122,blgm6012-1,,
1123,blgm6224,,
1124,blgm6118,,
1125,blgm6211,,
1126,blgm6061,,
1127,blgm6181,,
1128,blgm6248,,
1129,blgm6133,,
1130,blgm6151x,,
1131,blgm6120,,
1132,blgm6013-1,,
1133,blgm6160,,
1134,BLGM6141,,
1135,blgm6167,,
1136,blgm6342,,
1137,blgm6007,,
1138,blgm6136,,
1139,blgm6062,,
1140,blgm6094,,
1141,blgm6015,,
1142,blgm6392,,
1143,blgm6078,,
1144,blgm6196,,
1145,blgm6065,,
1146,blgm6084,,
1147,blgm6081,,
1148,blgm6069,,
1149,blgm6079,,
1150,blgm6036,,
1151,blgm6184,,
1152,blgm6085,,
1153,blgm6087,,
1154,BLGM6098,,
1155,blgm6366,,
1156,blgm6100,,
1157,blgm6185,,
1158,blgm6096,,
1159,blgm6097,,
1160,blgm6023,,
1161,blgm6390,,
1162,blgm6161,,
1163,BLGM6269,,
1164,blgm6099,,
1165,blgm6117,,
1166,blgm6391,,
1167,blgm6025,,
1168,blgm6287,,
1169,blgm6441,,
1170,blgm6018,,
1171,blgm6017,,
1172,blgm6064,,
1173,blgm6157x,,
1174,blgm6165,,
1175,blgm6317,,
1176,blgm6016,,
1177,blgm6119,,
1178,blgm6159x,,
1179,blgm6071,,
1180,blgm6008a,,
1181,blgm6395,,
1182,blgm6397,,
1183,blgm6066,,
1184,blgm6103,,
1185,BLGM6059,,
1186,blgm6019,,
1187,BLGM6261,,
1188,blgm6127,,
1189,blgm6218,,
1190,blgm6137,,
1191,blgm6299,,
1192,blgm6249,,
1193,blgm6229,,
1194,blgm6230,,
1195,blgm6389,,
1196,blgm6183,,
1197,blgm6192,,
1198,blgm6145b,,
1199,blgm6132,,
1200,blgm6143,,
1201,blgm6326,,
1202,blgm6325h,,
1203,blgm6102,,
1204,blgm6047,,
1205,blgm6338,,
1206,blgm6038d,,
1207,blgm6169,,
1208,blgm6199,,
1209,blgm6201,,
1210,blgm6200,,
1211,blgm6312,,
1212,blgm6105,,
1213,blgm6431,,
1214,blgm6427,,
1215,blgm6425,,
1216,blgm6419,,
1217,blgm6417,,
1218,BLGM6412,,
1219,blgm6457,,
1220,blgm6456,,
1221,blgm6444,,
1222,blgm6423,,
1223,blgm6407,,
1224,blgm6186,,
1225,blgm6187,,
1226,blgm6188,,
1227,BLGM6271,,
1228,BLGM6273,,
1229,blgm6320,,
1230,blgm6189,,
1231,blgm6454,,
1232,blgm6453,,
1233,blgm6445,,
1234,blgm6439-001,,
1235,blgm6436,,
1236,blgm6452,,
1237,blgm6434,,
1238,blgm6421,,
1239,blgm6319,,
1240,blgm6193,,
1241,blgm6220,,
1242,blgm6388,,
1243,blgm6446,,
1244,blgm6297,,
1245,BLGM6277,,
1246,blgm6294,,
1247,blgm6332,,
1248,blgm6203,,
1249,blgm6149x,,
1250,blgm6380,,
1251,blgm6383,,
1252,blgm6295,,
1253,blgm6148,,
1254,blgm6227,,
1255,blgm6135,,
1256,blgm6130,,
1257,blgm6162,,
1258,blgm6163,,
1259,blgm6385,,
1260,blgm6331,,
1261,blgm6330,,
1262,blgm6347,,
1263,BLGM6262,,
1264,blgm6399,,
1265,blgm6260,,
1266,BLGM6276,,
1267,blgm6405,,
1268,blgm6404,,
1269,blgm6329,,
1270,blgm6263,,
1271,blgm6219,,
1272,blgm6280,,
1273,blgm6379,,
1274,blgm6353,,
1275,blgm6346,,
1276,blgm6355,,
1277,blgm6350,,
1278,blgm6322,,
1279,blgm6335,,
1280,blgm6301,,
1281,blgm6221,,
1282,blgm6168,,
1283,blgm6286,,
1284,blgm6344,,
1285,blgm6400,,
1286,blgm6420,,
1287,BLGM6409,,
1288,blgm6403,,
1289,blgm6352,,
1290,blgm6455,,
1291,blgm6447,,
1292,blgm6333,,
1293,blgm6278,,
1294,blgm6367,,
1295,blgm6368,,
1296,blgm6369,,
1297,blgm6370,,
1298,blgm6372,,
1299,blgm6089,,
1300,blgm6075,,
