,train,val,test
1055,BLGM206 ,,
1056,BLGM266 ,,
1057,BLGM188 ,,
1058,BLGM227 ,,
1059,BLGM240 ,,
1060,BLGM228 ,,
1061,BLGM277 ,,
1062,BLGM159 ,,
1063,BLGM278 ,,
1064,BLGM169 ,,
1065,BLGM121 ,,
1066,BLGM155 ,,
1067,BLGM139 ,,
1068,blgm6146b,,
1069,blgm6072,,
1070,blgm6091,,
1071,blgm6128,,
1072,blgm6001A,,
1073,blgm6252,,
1074,blgm6194,,
1075,blgm6365,,
1076,blgm6154x,,
1077,blgm6048,,
1078,blgm6209,,
1079,blgm6393,,
1080,blgm6170,,
1081,blgm6155x,,
1082,blgm6021,,
1083,blgm6147x,,
1084,blgm6056,,
1085,blgm6226,,
1086,blgm6020,,
1087,blgm6121,,
1088,blgm6195,,
1089,blgm6076,,
1090,blgm6318,,
1091,blgm6259,,
1092,blgm6171,,
1093,blgm6037,,
1094,blgm6156x,,
1095,blgm6009-1,,
1096,blgm6387,,
1097,blgm6052-1,,
1098,blgm6002,,
1099,blgm6026,,
1100,blgm6198,,
1101,blgm6138,,
1102,blgm6060,,
1103,blgm6086,,
1104,blgm6010-2,,
1105,blgm6139,,
1106,blgm6394,,
1107,blgm6202,,
1108,blgm6191,,
1109,blgm6255,,
1110,blgm6053,,
1111,blgm6003E,,
1112,blgm6074,,
1113,blgm6197,,
1114,blgm6140,,
1115,blgm6004,,
1116,blgm6077,,
1117,blgm6092,,
1118,blgm6182,,
1119,blgm6150,,
1120,blgm6011-2,,
1121,BLGM6265,,
1122,blgm6357,,
1123,BLGM6284,,
1124,blgm6247,,
1125,blgm6224,,
1126,blgm6118,,
1127,blgm6134,,
1128,blgm6211,,
1129,blgm6061,,
1130,blgm6181,,
1131,blgm6248,,
1132,blgm6133,,
1133,blgm6151x,,
1134,blgm6120,,
1135,blgm6296,,
1136,BLGM6141,,
1137,blgm6167,,
1138,blgm6342,,
1139,blgm6007,,
1140,blgm6136,,
1141,blgm6062,,
1142,blgm6392,,
1143,blgm6078,,
1144,blgm6196,,
1145,blgm6065,,
1146,blgm6084,,
1147,blgm6081,,
1148,blgm6069,,
1149,blgm6079,,
1150,blgm6036,,
1151,blgm6085,,
1152,blgm6087,,
1153,BLGM6098,,
1154,blgm6366,,
1155,blgm6100,,
1156,blgm6185,,
1157,blgm6402,,
1158,blgm6023,,
1159,blgm6390,,
1160,BLGM6269,,
1161,blgm6099,,
1162,blgm6117,,
1163,blgm6391,,
1164,blgm6025,,
1165,blgm6441,,
1166,blgm6018,,
1167,blgm6017,,
1168,blgm6157x,,
1169,blgm6165,,
1170,blgm6317,,
1171,blgm6016,,
1172,blgm6119,,
1173,blgm6159x,,
1174,blgm6071,,
1175,blgm6008a,,
1176,blgm6395,,
1177,blgm6397,,
1178,blgm6066,,
1179,blgm6019,,
1180,BLGM6261,,
1181,blgm6303,,
1182,blgm6304,,
1183,blgm6250,,
1184,blgm6218,,
1185,blgm6137,,
1186,blgm6299,,
1187,blgm6249,,
1188,blgm6228,,
1189,blgm6229,,
1190,blgm6230,,
1191,blgm6389,,
1192,blgm6183,,
1193,blgm6192,,
1194,blgm6145b,,
1195,blgm6132,,
1196,blgm6143,,
1197,blgm6386,,
1198,blgm6326,,
1199,blgm6325h,,
1200,blgm6102,,
1201,blgm6047,,
1202,blgm6338,,
1203,blgm6038d,,
1204,blgm6169,,
1205,BLGM6334,,
1206,blgm6199,,
1207,blgm6201,,
1208,blgm6200,,
1209,blgm6312,,
1210,blgm6105,,
1211,blgm6431,,
1212,blgm6427,,
1213,blgm6425,,
1214,blgm6419,,
1215,blgm6417,,
1216,blgm6416,,
1217,BLGM6412,,
1218,blgm6457,,
1219,blgm6444,,
1220,blgm6423,,
1221,blgm6458,,
1222,blgm6186,,
1223,blgm6187,,
1224,blgm6188,,
1225,BLGM6271,,
1226,blgm6320,,
1227,blgm6454,,
1228,blgm6453,,
1229,blgm6445,,
1230,blgm6439-001,,
1231,blgm6436,,
1232,blgm6452,,
1233,blgm6434,,
1234,blgm6421,,
1235,blgm6319,,
1236,blgm6193,,
1237,blgm6220,,
1238,blgm6446,,
1239,blgm6297,,
1240,blgm6190,,
1241,BLGM6277,,
1242,blgm6313,,
1243,blgm6294,,
1244,blgm6332,,
1245,blgm6203,,
1246,blgm6149x,,
1247,blgm6380,,
1248,blgm6383,,
1249,blgm6382,,
1250,blgm6148,,
1251,blgm6164,,
1252,blgm6283,,
1253,blgm6227,,
1254,blgm6282,,
1255,blgm6135,,
1256,blgm6130,,
1257,blgm6162,,
1258,blgm6163,,
1259,blgm6385,,
1260,blgm6330,,
1261,blgm6347,,
1262,BLGM6262,,
1263,blgm6328b,,
1264,blgm6260,,
1265,blgm6405,,
1266,blgm6404,,
1267,blgm6329,,
1268,blgm6219,,
1269,blgm6280,,
1270,blgm6379,,
1271,blgm6351,,
1272,blgm6345,,
1273,blgm6346,,
1274,blgm6355,,
1275,blgm6350,,
1276,blgm6322,,
1277,blgm6335,,
1278,blgm6301,,
1279,blgm6221,,
1280,blgm6168,,
1281,blgm6285,,
1282,blgm6344,,
1283,blgm6400,,
1284,blgm6420,,
1285,BLGM6409,,
1286,blgm6403,,
1287,blgm6585,,
1288,blgm6352,,
1289,blgm6455,,
1290,blgm6447,,
1291,blgm6381,,
1292,blgm6278,,
1293,blgm6367,,
1294,blgm6368,,
1295,blgm6369,,
1296,blgm6370,,
1297,blgm6372,,
1298,blgm6089,,
1299,blgm6253,,
1300,blgm6075,,
