,train,val,test
1057,BLGM68 ,,
1058,BLGM180 ,,
1059,BLGM239 ,,
1060,BLGM104 ,,
1061,BLGM194 ,,
1062,BLGM193 ,,
1063,BLGM318 ,,
1064,BLGM263 ,,
1065,BLGM172 ,,
1066,BLGM168 ,,
1067,BLGM200 ,,
1068,BLGM189 ,,
1069,BLGM206 ,,
1070,BLGM227 ,,
1071,BLGM242 ,,
1072,BLGM165,,
1073,BLGM240 ,,
1074,BLGM228 ,,
1075,BLGM277 ,,
1076,BLGM278 ,,
1077,BLGM121 ,,
1078,BLGM155 ,,
1079,BLGM288 ,,
1080,blgm6146b,,
1081,blgm6072,,
1082,blgm6001A,,
1083,blgm6252,,
1084,blgm6194,,
1085,blgm6365,,
1086,blgm6158x,,
1087,blgm6209,,
1088,blgm6393,,
1089,blgm6049a,,
1090,blgm6170,,
1091,blgm6155x,,
1092,blgm6068,,
1093,blgm6147x,,
1094,blgm6056,,
1095,blgm6121,,
1096,blgm6076,,
1097,blgm6318,,
1098,blgm6259,,
1099,blgm6171,,
1100,blgm6037,,
1101,blgm6156x,,
1102,blgm6009-1,,
1103,blgm6387,,
1104,blgm6052-1,,
1105,blgm6002,,
1106,blgm6026,,
1107,blgm6198,,
1108,blgm6356,,
1109,blgm6138,,
1110,blgm6060,,
1111,blgm6086,,
1112,blgm6010-2,,
1113,blgm6139,,
1114,blgm6394,,
1115,blgm6202,,
1116,blgm6191,,
1117,blgm6255,,
1118,blgm6003E,,
1119,blgm6074,,
1120,blgm6057,,
1121,blgm6140,,
1122,blgm6077,,
1123,blgm6092,,
1124,blgm6182,,
1125,blgm6150,,
1126,blgm6011-2,,
1127,BLGM6265,,
1128,blgm6357,,
1129,BLGM6284,,
1130,blgm6129,,
1131,blgm6012-1,,
1132,blgm6224,,
1133,blgm6118,,
1134,blgm6134,,
1135,blgm6211,,
1136,blgm6181,,
1137,blgm6083,,
1138,blgm6151x,,
1139,blgm6120,,
1140,blgm6160,,
1141,blgm6296,,
1142,BLGM6141,,
1143,blgm6167,,
1144,blgm6342,,
1145,blgm6007,,
1146,blgm6136,,
1147,blgm6062,,
1148,blgm6392,,
1149,blgm6078,,
1150,blgm6196,,
1151,blgm6065,,
1152,blgm6084,,
1153,blgm6069,,
1154,blgm6079,,
1155,blgm6036,,
1156,blgm6184,,
1157,blgm6085,,
1158,blgm6087,,
1159,BLGM6098,,
1160,blgm6366,,
1161,blgm6100,,
1162,blgm6185,,
1163,blgm6097,,
1164,blgm6402,,
1165,blgm6390,,
1166,blgm6161,,
1167,BLGM6269,,
1168,blgm6099,,
1169,blgm6117,,
1170,blgm6391,,
1171,blgm6025,,
1172,blgm6287,,
1173,blgm6396,,
1174,blgm6441,,
1175,blgm6018,,
1176,blgm6017,,
1177,blgm6064,,
1178,blgm6159x,,
1179,blgm6008a,,
1180,blgm6395,,
1181,blgm6397,,
1182,blgm6066,,
1183,blgm6103,,
1184,blgm6019,,
1185,BLGM6261,,
1186,blgm6303,,
1187,blgm6304,,
1188,blgm6250,,
1189,blgm6127,,
1190,blgm6218,,
1191,blgm6172,,
1192,blgm6173,,
1193,blgm6228,,
1194,blgm6229,,
1195,blgm6230,,
1196,blgm6389,,
1197,blgm6183,,
1198,blgm6132,,
1199,blgm6143,,
1200,blgm6386,,
1201,blgm6326,,
1202,blgm6325h,,
1203,blgm6102,,
1204,blgm6047,,
1205,blgm6338,,
1206,blgm6038d,,
1207,blgm6169,,
1208,BLGM6334,,
1209,blgm6199,,
1210,blgm6201,,
1211,blgm6200,,
1212,blgm6398,,
1213,blgm6105,,
1214,blgm6431,,
1215,blgm6427,,
1216,blgm6425,,
1217,blgm6417,,
1218,blgm6416,,
1219,BLGM6412,,
1220,blgm6456,,
1221,blgm6449,,
1222,blgm6423,,
1223,blgm6407,,
1224,blgm6458,,
1225,blgm6186,,
1226,blgm6187,,
1227,blgm6188,,
1228,BLGM6271,,
1229,BLGM6273,,
1230,blgm6189,,
1231,blgm6454,,
1232,blgm6453,,
1233,blgm6445,,
1234,blgm6439-001,,
1235,blgm6436,,
1236,blgm6452,,
1237,blgm6434,,
1238,blgm6193,,
1239,blgm6220,,
1240,blgm6388,,
1241,blgm6446,,
1242,blgm6297,,
1243,blgm6190,,
1244,BLGM6277,,
1245,blgm6313,,
1246,blgm6332,,
1247,blgm6203,,
1248,blgm6149x,,
1249,blgm6380,,
1250,blgm6383,,
1251,blgm6382,,
1252,blgm6295,,
1253,blgm6164,,
1254,blgm6283,,
1255,blgm6227,,
1256,blgm6282,,
1257,blgm6135,,
1258,blgm6130,,
1259,blgm6163,,
1260,blgm6385,,
1261,blgm6331,,
1262,blgm6330,,
1263,blgm6347,,
1264,BLGM6262,,
1265,blgm6399,,
1266,blgm6260,,
1267,BLGM6276,,
1268,blgm6405,,
1269,blgm6404,,
1270,blgm6329,,
1271,blgm6263,,
1272,blgm6219,,
1273,blgm6280,,
1274,blgm6353,,
1275,blgm6351,,
1276,blgm6345,,
1277,blgm6346,,
1278,blgm6355,,
1279,blgm6350,,
1280,blgm6335,,
1281,blgm6221,,
1282,blgm6168,,
1283,blgm6285,,
1284,blgm6344,,
1285,blgm6400,,
1286,blgm6420,,
1287,BLGM6413,,
1288,blgm6403,,
1289,blgm6585,,
1290,blgm6455,,
1291,blgm6429,,
1292,blgm6381,,
1293,blgm6333,,
1294,blgm6278,,
1295,blgm6367,,
1296,blgm6370,,
1297,blgm6372,,
1298,blgm6089,,
1299,blgm6253,,
1300,blgm6075,,
