,train,val,test
1057,BLGM180 ,,
1058,BLGM239 ,,
1059,BLGM104 ,,
1060,BLGM194 ,,
1061,BLGM193 ,,
1062,BLGM172 ,,
1063,BLGM168 ,,
1064,BLGM200 ,,
1065,BLGM189 ,,
1066,BLGM206 ,,
1067,BLGM266 ,,
1068,BLGM227 ,,
1069,BLGM242 ,,
1070,BLGM165,,
1071,BLGM240 ,,
1072,BLGM228 ,,
1073,BLGM159 ,,
1074,BLGM169 ,,
1075,BLGM121 ,,
1076,BLGM155 ,,
1077,BLGM139 ,,
1078,BLGM288 ,,
1079,blgm6146b,,
1080,blgm6072,,
1081,blgm6001A,,
1082,blgm6252,,
1083,blgm6194,,
1084,blgm6154x,,
1085,blgm6048,,
1086,blgm6158x,,
1087,blgm6063,,
1088,blgm6209,,
1089,blgm6393,,
1090,blgm6049a,,
1091,blgm6155x,,
1092,blgm6021,,
1093,blgm6068,,
1094,blgm6147x,,
1095,blgm6226,,
1096,blgm6195,,
1097,blgm6076,,
1098,blgm6318,,
1099,blgm6259,,
1100,blgm6171,,
1101,blgm6037,,
1102,blgm6156x,,
1103,blgm6009-1,,
1104,blgm6052-1,,
1105,blgm6002,,
1106,blgm6026,,
1107,blgm6198,,
1108,blgm6356,,
1109,blgm6138,,
1110,blgm6060,,
1111,blgm6086,,
1112,blgm6139,,
1113,blgm6202,,
1114,blgm6191,,
1115,blgm6255,,
1116,blgm6053,,
1117,blgm6074,,
1118,blgm6197,,
1119,blgm6057,,
1120,blgm6140,,
1121,blgm6077,,
1122,blgm6182,,
1123,blgm6150,,
1124,blgm6011-2,,
1125,BLGM6265,,
1126,BLGM6284,,
1127,blgm6247,,
1128,blgm6129,,
1129,blgm6012-1,,
1130,blgm6224,,
1131,blgm6118,,
1132,blgm6134,,
1133,blgm6211,,
1134,blgm6061,,
1135,blgm6181,,
1136,blgm6083,,
1137,blgm6248,,
1138,blgm6133,,
1139,blgm6151x,,
1140,blgm6120,,
1141,blgm6013-1,,
1142,blgm6296,,
1143,BLGM6141,,
1144,blgm6167,,
1145,blgm6342,,
1146,blgm6136,,
1147,blgm6094,,
1148,blgm6015,,
1149,blgm6078,,
1150,blgm6196,,
1151,blgm6065,,
1152,blgm6084,,
1153,blgm6081,,
1154,blgm6069,,
1155,blgm6079,,
1156,blgm6184,,
1157,blgm6087,,
1158,BLGM6098,,
1159,blgm6366,,
1160,blgm6100,,
1161,blgm6185,,
1162,blgm6096,,
1163,blgm6097,,
1164,blgm6402,,
1165,blgm6023,,
1166,blgm6390,,
1167,blgm6161,,
1168,BLGM6269,,
1169,blgm6099,,
1170,blgm6117,,
1171,blgm6391,,
1172,blgm6025,,
1173,blgm6441,,
1174,blgm6018,,
1175,blgm6017,,
1176,blgm6157x,,
1177,blgm6165,,
1178,blgm6317,,
1179,blgm6016,,
1180,blgm6159x,,
1181,blgm6008a,,
1182,blgm6395,,
1183,blgm6066,,
1184,blgm6103,,
1185,BLGM6059,,
1186,blgm6019,,
1187,BLGM6261,,
1188,blgm6303,,
1189,blgm6250,,
1190,blgm6218,,
1191,blgm6137,,
1192,blgm6299,,
1193,blgm6173,,
1194,blgm6249,,
1195,blgm6228,,
1196,blgm6229,,
1197,blgm6230,,
1198,blgm6183,,
1199,blgm6192,,
1200,blgm6145b,,
1201,blgm6132,,
1202,blgm6143,,
1203,blgm6386,,
1204,blgm6326,,
1205,blgm6047,,
1206,blgm6338,,
1207,BLGM6334,,
1208,blgm6199,,
1209,blgm6201,,
1210,blgm6200,,
1211,blgm6398,,
1212,blgm6312,,
1213,blgm6105,,
1214,blgm6431,,
1215,blgm6427,,
1216,blgm6425,,
1217,blgm6419,,
1218,blgm6417,,
1219,BLGM6412,,
1220,blgm6457,,
1221,blgm6456,,
1222,blgm6449,,
1223,blgm6444,,
1224,blgm6407,,
1225,blgm6458,,
1226,blgm6186,,
1227,blgm6187,,
1228,blgm6188,,
1229,BLGM6271,,
1230,BLGM6273,,
1231,blgm6320,,
1232,blgm6189,,
1233,blgm6454,,
1234,blgm6453,,
1235,blgm6445,,
1236,blgm6439-001,,
1237,blgm6452,,
1238,blgm6421,,
1239,blgm6193,,
1240,blgm6220,,
1241,blgm6388,,
1242,blgm6446,,
1243,blgm6297,,
1244,blgm6190,,
1245,BLGM6277,,
1246,blgm6313,,
1247,blgm6294,,
1248,blgm6203,,
1249,blgm6149x,,
1250,blgm6383,,
1251,blgm6382,,
1252,blgm6148,,
1253,blgm6164,,
1254,blgm6227,,
1255,blgm6282,,
1256,blgm6135,,
1257,blgm6130,,
1258,blgm6162,,
1259,blgm6163,,
1260,blgm6385,,
1261,blgm6331,,
1262,blgm6330,,
1263,blgm6347,,
1264,BLGM6262,,
1265,blgm6328b,,
1266,blgm6399,,
1267,blgm6260,,
1268,BLGM6276,,
1269,blgm6404,,
1270,blgm6263,,
1271,blgm6219,,
1272,blgm6379,,
1273,blgm6351,,
1274,blgm6345,,
1275,blgm6346,,
1276,blgm6355,,
1277,blgm6350,,
1278,blgm6322,,
1279,blgm6168,,
1280,blgm6285,,
1281,blgm6286,,
1282,blgm6293b,,
1283,blgm6344,,
1284,blgm6400,,
1285,blgm6420,,
1286,BLGM6413,,
1287,BLGM6409,,
1288,blgm6403,,
1289,blgm6352,,
1290,blgm6455,,
1291,blgm6429,,
1292,blgm6278,,
1293,blgm6367,,
1294,blgm6368,,
1295,blgm6369,,
1296,blgm6370,,
1297,blgm6372,,
1298,blgm6089,,
1299,blgm6253,,
1300,blgm6075,,
