,train,val,test
1057,BLGM239 ,,
1058,BLGM194 ,,
1059,BLGM193 ,,
1060,BLGM318 ,,
1061,BLGM263 ,,
1062,BLGM172 ,,
1063,BLGM168 ,,
1064,BLGM200 ,,
1065,BLGM189 ,,
1066,BLGM206 ,,
1067,BLGM266 ,,
1068,BLGM188 ,,
1069,BLGM242 ,,
1070,BLGM284 ,,
1071,BLGM165,,
1072,BLGM240 ,,
1073,BLGM228 ,,
1074,BLGM277 ,,
1075,BLGM159 ,,
1076,BLGM278 ,,
1077,BLGM169 ,,
1078,BLGM121 ,,
1079,BLGM139 ,,
1080,blgm6146b,,
1081,blgm6091,,
1082,blgm6128,,
1083,blgm6001A,,
1084,blgm6252,,
1085,blgm6194,,
1086,blgm6365,,
1087,blgm6158x,,
1088,blgm6209,,
1089,blgm6393,,
1090,blgm6049a,,
1091,blgm6170,,
1092,blgm6021,,
1093,blgm6068,,
1094,blgm6147x,,
1095,blgm6056,,
1096,blgm6226,,
1097,blgm6020,,
1098,blgm6121,,
1099,blgm6195,,
1100,blgm6076,,
1101,blgm6318,,
1102,blgm6259,,
1103,blgm6037,,
1104,blgm6156x,,
1105,blgm6387,,
1106,blgm6052-1,,
1107,blgm6198,,
1108,blgm6356,,
1109,blgm6138,,
1110,blgm6060,,
1111,blgm6086,,
1112,blgm6010-2,,
1113,blgm6394,,
1114,blgm6202,,
1115,blgm6191,,
1116,blgm6255,,
1117,blgm6053,,
1118,blgm6003E,,
1119,blgm6074,,
1120,blgm6057,,
1121,blgm6140,,
1122,blgm6004,,
1123,blgm6077,,
1124,blgm6092,,
1125,blgm6182,,
1126,blgm6150,,
1127,blgm6011-2,,
1128,blgm6357,,
1129,BLGM6284,,
1130,blgm6247,,
1131,blgm6129,,
1132,blgm6012-1,,
1133,blgm6224,,
1134,blgm6118,,
1135,blgm6134,,
1136,blgm6211,,
1137,blgm6061,,
1138,blgm6181,,
1139,blgm6083,,
1140,blgm6133,,
1141,blgm6151x,,
1142,blgm6120,,
1143,blgm6013-1,,
1144,blgm6160,,
1145,blgm6296,,
1146,blgm6167,,
1147,blgm6007,,
1148,blgm6062,,
1149,blgm6094,,
1150,blgm6015,,
1151,blgm6392,,
1152,blgm6196,,
1153,blgm6065,,
1154,blgm6081,,
1155,blgm6069,,
1156,blgm6079,,
1157,blgm6184,,
1158,blgm6087,,
1159,blgm6366,,
1160,blgm6100,,
1161,blgm6185,,
1162,blgm6096,,
1163,blgm6097,,
1164,blgm6402,,
1165,blgm6023,,
1166,blgm6390,,
1167,blgm6161,,
1168,blgm6117,,
1169,blgm6391,,
1170,blgm6025,,
1171,blgm6396,,
1172,blgm6018,,
1173,blgm6017,,
1174,blgm6157x,,
1175,blgm6165,,
1176,blgm6317,,
1177,blgm6071,,
1178,blgm6008a,,
1179,blgm6395,,
1180,blgm6397,,
1181,blgm6066,,
1182,blgm6103,,
1183,blgm6019,,
1184,BLGM6261,,
1185,blgm6304,,
1186,blgm6250,,
1187,blgm6127,,
1188,blgm6137,,
1189,blgm6299,,
1190,blgm6172,,
1191,blgm6173,,
1192,blgm6249,,
1193,blgm6228,,
1194,blgm6229,,
1195,blgm6230,,
1196,blgm6389,,
1197,blgm6183,,
1198,blgm6132,,
1199,blgm6143,,
1200,blgm6325h,,
1201,blgm6102,,
1202,blgm6047,,
1203,blgm6338,,
1204,blgm6038d,,
1205,blgm6169,,
1206,blgm6199,,
1207,blgm6201,,
1208,blgm6200,,
1209,blgm6398,,
1210,blgm6312,,
1211,blgm6105,,
1212,blgm6431,,
1213,blgm6427,,
1214,blgm6425,,
1215,blgm6417,,
1216,blgm6416,,
1217,BLGM6412,,
1218,blgm6457,,
1219,blgm6456,,
1220,blgm6444,,
1221,blgm6423,,
1222,blgm6458,,
1223,blgm6186,,
1224,blgm6187,,
1225,blgm6188,,
1226,BLGM6271,,
1227,BLGM6273,,
1228,blgm6320,,
1229,blgm6189,,
1230,blgm6453,,
1231,blgm6445,,
1232,blgm6439-001,,
1233,blgm6436,,
1234,blgm6452,,
1235,blgm6434,,
1236,blgm6421,,
1237,blgm6319,,
1238,blgm6193,,
1239,blgm6220,,
1240,blgm6388,,
1241,blgm6446,,
1242,blgm6190,,
1243,BLGM6277,,
1244,blgm6313,,
1245,blgm6294,,
1246,blgm6332,,
1247,blgm6149x,,
1248,blgm6380,,
1249,blgm6295,,
1250,blgm6148,,
1251,blgm6164,,
1252,blgm6283,,
1253,blgm6227,,
1254,blgm6282,,
1255,blgm6135,,
1256,blgm6130,,
1257,blgm6162,,
1258,blgm6163,,
1259,blgm6385,,
1260,blgm6331,,
1261,blgm6330,,
1262,blgm6347,,
1263,BLGM6262,,
1264,blgm6399,,
1265,blgm6260,,
1266,BLGM6276,,
1267,blgm6405,,
1268,blgm6329,,
1269,blgm6219,,
1270,blgm6379,,
1271,blgm6353,,
1272,blgm6351,,
1273,blgm6345,,
1274,blgm6346,,
1275,blgm6355,,
1276,blgm6322,,
1277,blgm6335,,
1278,blgm6301,,
1279,blgm6221,,
1280,blgm6168,,
1281,blgm6285,,
1282,blgm6293b,,
1283,blgm6344,,
1284,blgm6400,,
1285,blgm6420,,
1286,BLGM6413,,
1287,blgm6403,,
1288,blgm6585,,
1289,blgm6352,,
1290,blgm6455,,
1291,blgm6447,,
1292,blgm6429,,
1293,blgm6381,,
1294,blgm6278,,
1295,blgm6367,,
1296,blgm6369,,
1297,blgm6370,,
1298,blgm6089,,
1299,blgm6253,,
1300,blgm6075,,
