,train,val,test
1057,BLGM145 ,,
1058,BLGM68 ,,
1059,BLGM180 ,,
1060,BLGM104 ,,
1061,BLGM194 ,,
1062,BLGM193 ,,
1063,BLGM263 ,,
1064,BLGM172 ,,
1065,BLGM168 ,,
1066,BLGM200 ,,
1067,BLGM189 ,,
1068,BLGM206 ,,
1069,BLGM227 ,,
1070,BLGM242 ,,
1071,BLGM284 ,,
1072,BLGM165,,
1073,BLGM240 ,,
1074,BLGM228 ,,
1075,BLGM277 ,,
1076,BLGM278 ,,
1077,BLGM169 ,,
1078,BLGM121 ,,
1079,BLGM155 ,,
1080,BLGM139 ,,
1081,blgm6146b,,
1082,blgm6091,,
1083,blgm6128,,
1084,blgm6001A,,
1085,blgm6252,,
1086,blgm6194,,
1087,blgm6365,,
1088,blgm6154x,,
1089,blgm6158x,,
1090,blgm6063,,
1091,blgm6209,,
1092,blgm6393,,
1093,blgm6049a,,
1094,blgm6170,,
1095,blgm6021,,
1096,blgm6068,,
1097,blgm6147x,,
1098,blgm6056,,
1099,blgm6226,,
1100,blgm6020,,
1101,blgm6121,,
1102,blgm6195,,
1103,blgm6076,,
1104,blgm6318,,
1105,blgm6171,,
1106,blgm6037,,
1107,blgm6156x,,
1108,blgm6009-1,,
1109,blgm6387,,
1110,blgm6052-1,,
1111,blgm6002,,
1112,blgm6026,,
1113,blgm6198,,
1114,blgm6356,,
1115,blgm6138,,
1116,blgm6060,,
1117,blgm6086,,
1118,blgm6010-2,,
1119,blgm6139,,
1120,blgm6394,,
1121,blgm6202,,
1122,blgm6191,,
1123,blgm6053,,
1124,blgm6003E,,
1125,blgm6074,,
1126,blgm6197,,
1127,blgm6057,,
1128,blgm6140,,
1129,blgm6004,,
1130,blgm6077,,
1131,blgm6092,,
1132,blgm6182,,
1133,blgm6150,,
1134,blgm6011-2,,
1135,BLGM6265,,
1136,blgm6357,,
1137,BLGM6284,,
1138,blgm6247,,
1139,blgm6129,,
1140,blgm6012-1,,
1141,blgm6224,,
1142,blgm6118,,
1143,blgm6134,,
1144,blgm6061,,
1145,blgm6181,,
1146,blgm6083,,
1147,blgm6248,,
1148,blgm6133,,
1149,blgm6013-1,,
1150,blgm6160,,
1151,blgm6296,,
1152,BLGM6141,,
1153,blgm6167,,
1154,blgm6342,,
1155,blgm6007,,
1156,blgm6136,,
1157,blgm6094,,
1158,blgm6015,,
1159,blgm6392,,
1160,blgm6078,,
1161,blgm6196,,
1162,blgm6081,,
1163,blgm6079,,
1164,blgm6184,,
1165,blgm6085,,
1166,blgm6087,,
1167,blgm6366,,
1168,blgm6100,,
1169,blgm6185,,
1170,blgm6096,,
1171,blgm6097,,
1172,blgm6023,,
1173,blgm6390,,
1174,blgm6161,,
1175,blgm6099,,
1176,blgm6117,,
1177,blgm6391,,
1178,blgm6287,,
1179,blgm6396,,
1180,blgm6441,,
1181,blgm6017,,
1182,blgm6064,,
1183,blgm6157x,,
1184,blgm6165,,
1185,blgm6016,,
1186,blgm6119,,
1187,blgm6159x,,
1188,blgm6071,,
1189,blgm6066,,
1190,blgm6103,,
1191,BLGM6059,,
1192,blgm6019,,
1193,BLGM6261,,
1194,blgm6303,,
1195,blgm6250,,
1196,blgm6127,,
1197,blgm6218,,
1198,blgm6137,,
1199,blgm6172,,
1200,blgm6173,,
1201,blgm6249,,
1202,blgm6229,,
1203,blgm6230,,
1204,blgm6389,,
1205,blgm6192,,
1206,blgm6145b,,
1207,blgm6132,,
1208,blgm6143,,
1209,blgm6325h,,
1210,blgm6102,,
1211,blgm6047,,
1212,blgm6338,,
1213,blgm6169,,
1214,blgm6199,,
1215,blgm6201,,
1216,blgm6200,,
1217,blgm6398,,
1218,blgm6312,,
1219,blgm6105,,
1220,blgm6431,,
1221,blgm6425,,
1222,blgm6419,,
1223,blgm6417,,
1224,BLGM6412,,
1225,blgm6456,,
1226,blgm6449,,
1227,blgm6444,,
1228,blgm6423,,
1229,blgm6407,,
1230,blgm6458,,
1231,blgm6186,,
1232,BLGM6271,,
1233,BLGM6273,,
1234,blgm6320,,
1235,blgm6189,,
1236,blgm6454,,
1237,blgm6453,,
1238,blgm6445,,
1239,blgm6439-001,,
1240,blgm6436,,
1241,blgm6452,,
1242,blgm6434,,
1243,blgm6319,,
1244,blgm6388,,
1245,blgm6446,,
1246,blgm6297,,
1247,blgm6294,,
1248,blgm6332,,
1249,blgm6203,,
1250,blgm6383,,
1251,blgm6382,,
1252,blgm6295,,
1253,blgm6148,,
1254,blgm6164,,
1255,blgm6283,,
1256,blgm6135,,
1257,blgm6130,,
1258,blgm6162,,
1259,blgm6163,,
1260,blgm6331,,
1261,blgm6347,,
1262,BLGM6262,,
1263,blgm6328b,,
1264,blgm6399,,
1265,blgm6260,,
1266,BLGM6276,,
1267,blgm6404,,
1268,blgm6329,,
1269,blgm6263,,
1270,blgm6219,,
1271,blgm6280,,
1272,blgm6379,,
1273,blgm6353,,
1274,blgm6351,,
1275,blgm6345,,
1276,blgm6346,,
1277,blgm6355,,
1278,blgm6350,,
1279,blgm6322,,
1280,blgm6335,,
1281,blgm6301,,
1282,blgm6168,,
1283,blgm6286,,
1284,blgm6344,,
1285,BLGM6413,,
1286,BLGM6409,,
1287,blgm6403,,
1288,blgm6585,,
1289,blgm6352,,
1290,blgm6455,,
1291,blgm6447,,
1292,blgm6429,,
1293,blgm6381,,
1294,blgm6333,,
1295,blgm6278,,
1296,blgm6369,,
1297,blgm6370,,
1298,blgm6372,,
1299,blgm6089,,
1300,blgm6075,,
