,train,val,test
1058,BLGM179 ,,
1059,BLGM257 ,,
1060,BLGM65 ,,
1061,BLGM258 ,,
1062,BLGM153 ,,
1063,BLGM217 ,,
1064,BLGM265 ,,
1065,BLGM301 ,,
1066,BLGM259 ,,
1067,BLGM237 ,,
1068,BLGM145 ,,
1069,BLGM68 ,,
1070,BLGM180 ,,
1071,BLGM239 ,,
1072,BLGM104 ,,
1073,BLGM69 ,,
1074,BLGM194 ,,
1075,BLGM193 ,,
1076,BLGM263 ,,
1077,BLGM172 ,,
1078,BLGM168 ,,
1079,BLGM200 ,,
1080,BLGM206 ,,
1081,BLGM266 ,,
1082,BLGM284 ,,
1083,BLGM240 ,,
1084,BLGM228 ,,
1085,BLGM277 ,,
1086,BLGM121 ,,
1087,BLGM155 ,,
1088,BLGM139 ,,
1089,BLGM288 ,,
1090,blgm6146b,,
1091,blgm6072,,
1092,blgm6128,,
1093,blgm6001A,,
1094,blgm6252,,
1095,blgm6194,,
1096,blgm6365,,
1097,blgm6048,,
1098,blgm6158x,,
1099,blgm6393,,
1100,blgm6049a,,
1101,blgm6155x,,
1102,blgm6068,,
1103,blgm6147x,,
1104,blgm6226,,
1105,blgm6195,,
1106,blgm6076,,
1107,blgm6259,,
1108,blgm6171,,
1109,blgm6037,,
1110,blgm6156x,,
1111,blgm6052-1,,
1112,blgm6198,,
1113,blgm6356,,
1114,blgm6010-2,,
1115,blgm6394,,
1116,blgm6191,,
1117,blgm6255,,
1118,blgm6053,,
1119,blgm6003E,,
1120,blgm6197,,
1121,blgm6057,,
1122,blgm6004,,
1123,blgm6092,,
1124,blgm6182,,
1125,blgm6150,,
1126,blgm6357,,
1127,BLGM6284,,
1128,blgm6247,,
1129,blgm6012-1,,
1130,blgm6224,,
1131,blgm6118,,
1132,blgm6134,,
1133,blgm6211,,
1134,blgm6061,,
1135,blgm6181,,
1136,blgm6248,,
1137,blgm6133,,
1138,blgm6151x,,
1139,blgm6120,,
1140,blgm6013-1,,
1141,blgm6160,,
1142,BLGM6141,,
1143,blgm6167,,
1144,blgm6342,,
1145,blgm6007,,
1146,blgm6136,,
1147,blgm6062,,
1148,blgm6015,,
1149,blgm6078,,
1150,blgm6196,,
1151,blgm6065,,
1152,blgm6084,,
1153,blgm6069,,
1154,blgm6079,,
1155,blgm6036,,
1156,blgm6184,,
1157,blgm6085,,
1158,blgm6087,,
1159,BLGM6098,,
1160,blgm6100,,
1161,blgm6185,,
1162,blgm6096,,
1163,blgm6097,,
1164,blgm6402,,
1165,blgm6023,,
1166,BLGM6269,,
1167,blgm6099,,
1168,blgm6117,,
1169,blgm6391,,
1170,blgm6025,,
1171,blgm6287,,
1172,blgm6396,,
1173,blgm6441,,
1174,blgm6018,,
1175,blgm6017,,
1176,blgm6064,,
1177,blgm6157x,,
1178,blgm6165,,
1179,blgm6119,,
1180,blgm6159x,,
1181,blgm6071,,
1182,blgm6066,,
1183,blgm6103,,
1184,blgm6019,,
1185,BLGM6261,,
1186,blgm6304,,
1187,blgm6250,,
1188,blgm6127,,
1189,blgm6218,,
1190,blgm6299,,
1191,blgm6172,,
1192,blgm6249,,
1193,blgm6228,,
1194,blgm6230,,
1195,blgm6389,,
1196,blgm6183,,
1197,blgm6192,,
1198,blgm6145b,,
1199,blgm6132,,
1200,blgm6143,,
1201,blgm6386,,
1202,blgm6326,,
1203,blgm6102,,
1204,blgm6338,,
1205,blgm6038d,,
1206,blgm6169,,
1207,blgm6199,,
1208,blgm6201,,
1209,blgm6200,,
1210,blgm6398,,
1211,blgm6312,,
1212,blgm6105,,
1213,blgm6431,,
1214,blgm6425,,
1215,blgm6419,,
1216,blgm6417,,
1217,blgm6416,,
1218,BLGM6412,,
1219,blgm6457,,
1220,blgm6456,,
1221,blgm6449,,
1222,blgm6423,,
1223,blgm6407,,
1224,blgm6458,,
1225,blgm6186,,
1226,blgm6187,,
1227,blgm6188,,
1228,BLGM6271,,
1229,BLGM6273,,
1230,blgm6320,,
1231,blgm6454,,
1232,blgm6445,,
1233,blgm6439-001,,
1234,blgm6436,,
1235,blgm6452,,
1236,blgm6434,,
1237,blgm6421,,
1238,blgm6319,,
1239,blgm6193,,
1240,blgm6446,,
1241,blgm6297,,
1242,blgm6190,,
1243,BLGM6277,,
1244,blgm6313,,
1245,blgm6332,,
1246,blgm6203,,
1247,blgm6149x,,
1248,blgm6383,,
1249,blgm6382,,
1250,blgm6148,,
1251,blgm6164,,
1252,blgm6283,,
1253,blgm6227,,
1254,blgm6282,,
1255,blgm6135,,
1256,blgm6130,,
1257,blgm6162,,
1258,blgm6163,,
1259,blgm6385,,
1260,blgm6331,,
1261,blgm6330,,
1262,blgm6347,,
1263,BLGM6262,,
1264,blgm6328b,,
1265,blgm6399,,
1266,blgm6260,,
1267,blgm6404,,
1268,blgm6263,,
1269,blgm6219,,
1270,blgm6379,,
1271,blgm6353,,
1272,blgm6351,,
1273,blgm6345,,
1274,blgm6346,,
1275,blgm6350,,
1276,blgm6322,,
1277,blgm6335,,
1278,blgm6301,,
1279,blgm6221,,
1280,blgm6168,,
1281,blgm6285,,
1282,blgm6286,,
1283,blgm6293b,,
1284,blgm6344,,
1285,blgm6400,,
1286,blgm6420,,
1287,BLGM6413,,
1288,BLGM6409,,
1289,blgm6403,,
1290,blgm6585,,
1291,blgm6455,,
1292,blgm6429,,
1293,blgm6381,,
1294,blgm6333,,
1295,blgm6367,,
1296,blgm6368,,
1297,blgm6369,,
1298,blgm6089,,
1299,blgm6253,,
1300,blgm6075,,
